"","Location","Date","Time","Winner","Loser","Behaviour","Initiator","Comments","Preening","X"
"1911","CG","13.07.22",846,"PGM_H_CG","X40","ht.bg[ha]","W","","",""
"1912","CG","13.07.22",848,"PGM_H_CG","NBO_V_BG","","","","",""
"1913","CG","13.07.22",848,"GVP_H_CG","GB_H_CG","ht.bg[fa]","W","","",""
"1914","CG","13.07.22",849,"BNw_H_CG","MVP_H_CG","","","","",""
"1915","CG","13.07.22",850,"GOB_V_BG","MVP_H_CG","","","","",""
"1916","CG","13.07.22",851,"PGM_H_CG","GPN_H_CG","","","","",""
"1917","CG","13.07.22",853,"X31","GPN_H_CG","","","","",""
"1918","CG","13.07.22",853,"GVP_H_CG","PVBsm_H_CG","ht.bi.voc[ha]","W","","",""
"1919","CG","13.07.22",854,"X11","GVP_H_CG","","","","",""
"1920","CG","13.07.22",854,"X53","PGP_H_CG","ht.bg[ha]","W","","",""
"1921","CG","13.07.22",858,"BPN_H_CG","NBw_H_CG","","","","",""
"1922","CG","13.07.22",859,"GOB_V_BG","MVP_H_CG","","","","",""
"1923","CG","13.07.22",900,"PGP_H_CG","NPB_H_CG","","","","",""
"1924","CG","13.07.22",NA,"PGP_H_CG","X31","","","","",""
"1925","CG","13.07.22",904,"NBP_H_CG","GPN_H_CG","","","","",""
"1926","CG","13.07.22",905,"GPG_H_CG","BPB_H_CG","","","","",""
"1927","CG","13.07.22",905,"GOB_V_BG","GB_H_CG","","","","",""
"1928","CG","13.07.22",907,"GOB_V_BG","BPN_H_CG","ap.dis[rt]","W","","",""
"1929","CG","13.07.22",910,"PGP_H_CG","GPN_H_CG","","","","",""
"1930","CG","13.07.22",911,"PGB_H_CG","PVBsm_H_CG","","","","",""
"1931","CG","13.07.22",911,"BPN_H_CG","PGB_H_CG","","","","",""
"1932","CG","13.07.22",913,"GVP_H_CG","GB_H_CG","","","","",""
"1933","CG","13.07.22",914,"PGB_H_CG","PNP_H_CG","","","","",""
"1934","CG","13.07.22",915,"GVP_H_CG","X53","","","","",""
"1935","CG","13.07.22",915,"GVP_H_CG","PGB_H_CG","ap.bi[tt.voc]bg[ha]","W","","",""
"1936","CG","13.07.22",916,"X53","PNP_H_CG","","","","",""
"1937","CG","13.07.22",917,"PGB_H_CG","NBP_H_CG","","","","",""
"1938","CG","13.07.22",920,"GVP_H_CG","GOB_V_BG","","","","",""
"1939","CG","13.07.22",920,"X35","VPBsm_H_CG","fo<1bdl","","","",""
"1940","CG","13.07.22",734,"NPG_H_CG","VPG_H_CG","","","","",""
"1941","CG","13.07.22",735,"NBw_H_CG","VPG_H_CG","","","","",""
"1942","CG","13.07.22",735,"NPG_H_CG","VPG_H_CG","","","","",""
"1943","CG","13.07.22",736,"GVP_H_CG","GOB_V_BG","","","","",""
"1944","CG","13.07.22",736,"GOB_V_BG","GPV_H_CG","","","","",""
"1945","CG","13.07.22",736,"GPV_H_CG","NPG_H_CG","","","","",""
"1946","CG","13.07.22",737,"GVP_H_CG","GOB_V_BG","","","","",""
"1947","CG","13.07.22",737,"NPG_H_CG","GPV_H_CG","ap[rt]","W","","",""
"1948","CG","13.07.22",744,"X42","PMneck_CG","","","","",""
"1949","CG","13.07.22",744,"X42","VPG_H_CG","","","","",""
"1950","CG","13.07.22",748,"GOB_V_BG","NBw_H_CG","","","","",""
"1951","CG","13.07.22",749,"GBP_H_CG","GOB_V_BG","","","","",""
"1952","CG","13.07.22",749,"GVP_H_CG","X51","","","","",""
"1953","CG","13.07.22",754,"X53","NBP_H_CG","","","","",""
"1954","CG","13.07.22",754,"PVBsm_H_CG","PBP_H_CG","","","","",""
"1955","CG","13.07.22",755,"X53","NBw_H_CG","","","","",""
"1956","CG","13.07.22",755,"GVP_H_CG","X35","","","","",""
"1957","CG","13.07.22",756,"PVP_H_CG","PBP_H_CG","","","","",""
"1958","CG","13.07.22",756,"X53","PBP_H_CG","","","","",""
"1959","CG","13.07.22",759,"PGP_H_CG","X40","bg[rt]","","","",""
"1960","CG","13.07.22",759,"PBV_H_CG","X40","ap[rt]","W","","",""
"1961","CG","13.07.22",800,"PGP_H_CG","X31","","","","",""
"1962","CG","13.07.22",NA,"X53","NBw_H_CG","","","","",""
"1963","CG","13.07.22",NA,"GVP_H_CG","GBP_H_CG","","","","",""
"1964","CG","13.07.22",804,"X11","PBV_H_CG","","","","",""
"1965","CG","13.07.22",804,"PBV_H_CG","PGB_H_CG","","","","",""
"1966","CG","13.07.22",804,"X51","PVO_H_CG","ap.bg[rt]","W","","",""
"1967","CG","13.07.22",805,"PGB_H_CG","GOB_V_BG","ap.bg[ha]","W","","",""
"1968","CG","13.07.22",807,"NBw_H_CG","X40","","","","",""
"1969","CG","13.07.22",808,"PBV_H_CG","X40","","","","",""
"1970","CG","13.07.22",808,"X35","PVBsm_H_CG","fo<1bdl","","","",""
"1971","CG","13.07.22",811,"PBV_H_CG","X35","ap.dis","W","","",""
"1972","CG","13.07.22",811,"X35","PGM_H_CG","ap.bg[rt]","W","","",""
"1973","CG","13.07.22",811,"PBV_H_CG","X35","bg[ha]","","","",""
"1974","CG","13.07.22",812,"BNw_H_CG","PNB_H_CG","","","","",""
"1975","CG","13.07.22",813,"GOB_V_BG","X40","","","","",""
"1976","CG","13.07.22",814,"GVP_H_CG","PGB_H_CG","","","","",""
"1977","CG","13.07.22",814,"X35","PNB_H_CG","","","","",""
"1978","CG","13.07.22",814,"GVP_H_CG","X35","","","","",""
"1979","CG","13.07.22",815,"PNB_H_CG","X40","","","","",""
"1980","CG","13.07.22",816,"PGM_H_CG","MBP_H_CG","","","","",""
"1981","CG","13.07.22",816,"PBV_H_CG","GPN_H_CG","","","","",""
"1982","CG","13.07.22",816,"GPN_H_CG","VPG_H_CG","","","","",""
"1983","CG","13.07.22",817,"PGP_H_CG","VPG_H_CG","","","","",""
"1984","CG","13.07.22",817,"BPN_H_CG","MVP_H_CG","","","","",""
"1985","CG","13.07.22",818,"MVP_H_CG","X31","[ap]bg[rt]ap.tp[rt]","W","","",""
"1986","CG","13.07.22",818,"GPN_H_CG","VPG_H_CG","","","","",""
"1987","CG","13.07.22",818,"GOB_V_BG","MVP_H_CG","","","","",""
"1988","CG","13.07.22",819,"PMV_H_CG","GPN_H_CG","","","","",""
"1989","CG","13.07.22",820,"NBP_H_CG","GPN_H_CG","","","","",""
"1990","CG","13.07.22",820,"GPN_H_CG","BVP_H_CG","","","","",""
"1991","CG","13.07.22",820,"GVP_H_CG","PGM_H_CG","","","","",""
"1992","CG","13.07.22",921,"BPG_H_CG","X31","","","","",""
"1993","CG","13.07.22",823,"PGP_H_CG","BPB_H_CG","","","","",""
"1994","CG","13.07.22",924,"GVP_H_CG","X2","","","","",""
"1995","CG","13.07.22",924,"X2","BPG_H_CG","","","","",""
"1996","CG","13.07.22",925,"X53","NBO_V_BG","ap[ha]","W","","",""
"1997","CG","13.07.22",928,"GVP_H_CG","GB_H_CG","","","","",""
"1998","CG","13.07.22",928,"X53","X31","fo<1bdl","","","",""
"1999","CG","13.07.22",929,"X31","NBO_V_BG","ap[rt]","W","","",""
"2000","CG","13.07.22",930,"X11","NBP_H_CG","ap[rt]","W","","",""
"2001","CG","13.07.22",932,"X11","GVP_H_CG","ap[rt]","W","","",""
"2002","CG","13.07.22",932,"X11","GVP_H_CG","ap[rt]","W","","",""
"2003","CG","13.07.22",932,"X11","X31","","","","",""
"2004","CG","13.07.22",934,"X78","PNP_H_CG","","","","",""
"2005","CG","13.07.22",934,"X31","GPN_H_CG","","","","",""
"2006","CG","13.07.22",935,"GVP_H_CG","X78","[ap]bg[rt]","L","","",""
"2007","CG","13.07.22",936,"X78","X31","","","","",""
"2008","CG","13.07.22",936,"X78","PNP_H_CG","bg[voc.ha]","","","",""
"2009","CG","13.07.22",936,"GVP_H_CG","X78","ap.bg[ha]","W","","",""
"2010","CG","13.07.22",936,"GVP_H_CG","PNP_H_CG","","","","",""
"2011","CG","13.07.22",937,"X53","MVP_H_CG","","","","",""
"2012","CG","13.07.22",939,"X53","PBG_H_CG","[ap]st[st.rt]","L","","",""
"2013","CG","13.07.22",939,"BPN_H_CG","X53","","","","",""
"2014","CG","13.07.22",940,"X11","X53","","","","",""
"2015","CG","13.07.22",940,"X53","VPG_H_CG","","","","",""
"2016","CG","13.07.22",941,"GB_H_CG","GPN_H_CG","","","","",""
"2017","CG","13.07.22",941,"X53","BNw_H_CG","ap.st[rt]","W","","",""
"2018","CG","13.07.22",943,"X53","BNw_H_CG","ap.bt[rt]","W","","",""
"2019","CG","13.07.22",944,"X53","GB_H_CG","","","","",""
"2020","CG","13.07.22",947,"X53","X31","fo<1bdl","","","",""
"2021","CG","13.07.22",948,"BNw_H_CG","Bw_H_CG","","","","",""
"2022","BG","19.07.22",1315,"OBMO_V_BG","OGO_V_BG","","","","",""
"2023","BG","19.07.22",1315,"VGO_V_BG","NBM_V_BG","","","","",""
"2024","BG","19.07.22",1317,"PGB_H_CG","GOG_V_BG","","","","",""
"2025","BG","19.07.22",1318,"PGB_H_CG","VGO_V_BG","ap[rt]","W","","",""
"2026","BG","19.07.22",1319,"VGO_V_BG","NBM_V_BG","","","","",""
"2027","BG","19.07.22",1320,"PGB_H_CG","NVP_H_CG","","","","",""
"2028","BG","19.07.22",1320,"NOB_V_BG","VM_V_BG","","","","",""
"2029","BG","19.07.22",1320,"GNB_V_BG","VON_V_BG","","","","",""
"2030","BG","19.07.22",1321,"VBV_V_BG","MG_V_BG","","","","",""
"2031","BG","19.07.22",1322,"OGMV_V_BG","BVM_V_BG","","","","",""
"2032","BG","19.07.22",1322,"NGV_V_BG","BVM_V_BG","","","","",""
"2033","BG","19.07.22",1323,"MON_V_BG","NOMO_V_BG","","","","",""
"2034","BG","19.07.22",1323,"OGB_V_BG","VGO_V_BG","fo<1bdl","","","",""
"2035","BG","19.07.22",1324,"OGB_V_BG","VGO_V_BG","bc","","","",""
"2036","BG","19.07.22",1324,"OGB_V_BG","BGO_V_BG","bc","","SEE PREVIOUS","",""
"2037","BG","19.07.22",1324,"VGO_V_BG","BGO_V_BG","bc","","SEE PREVIOUS","",""
"2038","BG","19.07.22",1324,"BGO_V_BG","VGO_V_BG","","","SEE BC BEFORE","",""
"2039","BG","19.07.22",1325,"OMO2_V_BG","BNG_V_BG","fo<1bdl","","","",""
"2040","BG","19.07.22",1328,"VBV_V_BG","BMB_V_BG","","","","",""
"2041","BG","19.07.22",1329,"OMO1_V_BG","BGO_V_BG","","","","",""
"2042","BG","19.07.22",1329,"OMO1_V_BG","MVO_V_BG","","","","",""
"2043","BG","19.07.22",1329,"MVO_V_BG","MG_V_BG","","","","",""
"2044","BG","19.07.22",1329,"MON_V_BG","NOB_V_BG","","","","",""
"2045","BG","19.07.22",1330,"PGB_V_BG","VBG_V_BG","","","","",""
"2046","BG","19.07.22",1330,"BG_V_BG","MG_V_BG","","","","",""
"2047","BG","19.07.22",1331,"GPG_H_CG","OGMV_V_BG","","","","",""
"2048","BG","19.07.22",1332,"NGV_V_BG","GBM_V_BG","","","","",""
"2049","BG","19.07.22",1332,"BMB_V_BG","OV2_V_BG","","","","",""
"2050","BG","19.07.22",1333,"OMO1_V_BG","VBM_V_BG","","","","",""
"2051","BG","19.07.22",1333,"PGM_H_CG","BGO_V_BG","","","","",""
"2052","BG","19.07.22",1335,"OMO1_V_BG","BNG_V_BG","","","","",""
"2053","BG","19.07.22",1341,"BNG_V_BG","GOG_V_BG","fo<1bdl","","","",""
"2054","BG","19.07.22",1342,"PGB_H_CG","GVM_V_BG","","","","",""
"2055","BG","19.07.22",1343,"OMO1_V_BG","VBM_V_BG","","","","",""
"2056","BG","19.07.22",1343,"VBV_V_BG","X136","","","","",""
"2057","BG","19.07.22",1343,"VBV_V_BG","BN_V_BG","","","","",""
"2058","BG","19.07.22",1343,"OGO1_V_BG","MG_V_BG","","","","",""
"2059","BG","19.07.22",1344,"MVN_V_BG","NGB_V_BG","","","","",""
"2060","BG","19.07.22",1344,"MVN_V_BG","OMO2_V_BG","","","","",""
"2061","BG","19.07.22",1344,"NGV_V_BG","OMO2_V_BG","","","","",""
"2062","BG","19.07.22",1344,"NGV_V_BG","MVN_V_BG","","","","",""
"2063","BG","19.07.22",1345,"PGB_H_CG","BNG_V_BG","","","","",""
"2064","BG","19.07.22",1346,"GOG_V_BG","BNG_V_BG","","","","",""
"2065","BG","19.07.22",1346,"OVG2_V_BG","MG_V_BG","","","","",""
"2066","BG","19.07.22",1347,"BMB_V_BG","VGV_V_BG","","","","",""
"2067","BG","19.07.22",1347,"NGV_V_BG","MVO_V_BG","","","","",""
"2068","BG","19.07.22",1349,"NGV_V_BG","MG_V_BG","ap.tp[rt]","W","","",""
"2069","BG","19.07.22",1349,"NVP_H_CG","BVM_V_BG","","","","",""
"2070","BG","19.07.22",1351,"BMB_V_BG","VGV_V_BG","","","","",""
"2071","BG","19.07.22",1352,"MN_V_BG","BV_V_BG","","","","",""
"2072","BG","19.07.22",1354,"NGV_V_BG","MG_V_BG","","","","",""
"2073","BG","19.07.22",1355,"NGV_V_BG","MNV_V_BG","","","","",""
"2074","BG","19.07.22",1355,"VNM_V_BG","BGV_V_BG","","","","",""
"2075","BG","19.07.22",1355,"BVM_V_BG","OVG2_V_BG","","","","",""
"2076","BG","19.07.22",1355,"NOG_V_BG","MO_V_BG","","","","",""
"2077","BG","19.07.22",1356,"MGO_V_BG","OMO2_V_BG","","","","",""
"2078","BG","19.07.22",1356,"GOG_V_BG","OMO2_V_BG","","","","",""
"2079","BG","19.07.22",1356,"MGO_V_BG","OMO2_V_BG","ht.bg[voc.ha]","W","","",""
"2080","BG","19.07.22",1357,"GO_V_BG","VMV_V_BG","","","","",""
"2081","BG","19.07.22",1358,"GBV_V_BG","OVG2_V_BG","","","","",""
"2082","BG","19.07.22",1359,"BMB_V_BG","VGV_V_BG","","","","",""
"2083","BG","19.07.22",1359,"MGO_V_BG","BVM_V_BG","","","","",""
"2084","BG","19.07.22",1359,"BMB_V_BG","OGO2_V_BG","","","","",""
"2085","BG","19.07.22",1400,"BGO_V_BG","OGO2_V_BG","bc","","","",""
"2086","BG","19.07.22",1400,"BNG_V_BG","BMB_V_BG","","","","",""
"2087","BG","19.07.22",1401,"OBMO_V_BG","BV_V_BG","jo[onbelly.voc.ha]","W","","",""
"2088","BG","19.07.22",1403,"OGO1_V_BG","VPM_H_CG","","","","",""
"2089","BG","19.07.22",1406,"GOG_V_BG","BNG_V_BG","fo<1bdl","","","",""
"2090","BG","19.07.22",1406,"OBMO_V_BG","BOV_V_BG","","","","",""
"2091","BG","19.07.22",1407,"OMB_V_BG","OGO1_V_BG","attemps steel food","","no aggression","",""
"2092","BG","19.07.22",1414,"VBO_V_BG","BVM_V_BG","","","","",""
"2093","BG","19.07.22",1453,"VMV_V_BG","ONG_V_BG","","","","",""
"2094","BG","19.07.22",1453,"VNM_V_BG","OM_V_BG","","","","",""
"2095","BG","19.07.22",1453,"VNM_V_BG","OBMO_V_BG","","","","",""
"2096","BG","19.07.22",1454,"OG_V_BG","MGO_V_BG","fo<1bdl","","","",""
"2097","BG","19.07.22",1454,"BNG_V_BG","PMB_H_CG","bg[rt]","","","",""
"2098","BG","19.07.22",1455,"VPM_H_CG","MOB_V_BG","","","","",""
"2099","BG","19.07.22",1455,"GOG_V_BG","VBV_V_BG","","","","",""
"2100","BG","19.07.22",1459,"OG_V_BG","VPM_H_CG","","","","",""
"2101","BG","19.07.22",1459,"MVO_V_BG","PMB_H_CG","","","","",""
"2102","BG","19.07.22",1459,"VMV_V_BG","OGMV_V_BG","","","","",""
"2103","BG","19.07.22",1459,"BNG_V_BG","ONB_V_BG","","","","",""
"2104","BG","19.07.22",1500,"BMO_V_BG","BOGV_V_BG","","","","",""
"2105","BG","19.07.22",1500,"VNM_V_BG","OBV_V_BG","","","","",""
"2106","BG","19.07.22",1501,"VMV_V_BG","VPM_H_CG","bg[ha]","","","",""
"2107","BG","19.07.22",1501,"VNM_V_BG","ONO_V_BG","","","","",""
"2108","BG","19.07.22",1502,"GMV_V_BG","VNM_V_BG","ap[rt]ap.bg[rt]","W","","",""
"2109","BG","19.07.22",1502,"VGO_V_BG","X48","","","","",""
"2110","BG","19.07.22",1502,"OG_V_BG","MVO_V_BG","","","","",""
"2111","BG","19.07.22",1503,"BMO_V_BG","OGMV_V_BG","st[rt]","","","",""
"2112","BG","19.07.22",1505,"OGMO_V_BG","MO_V_BG","","","","",""
"2113","BG","19.07.22",1505,"MO_V_BG","X143","","","","",""
"2114","BG","19.07.22",1507,"MVO_V_BG","X143","","","","",""
"2115","BG","19.07.22",1507,"MVM_V_BG","X143","","","","",""
"2116","BG","19.07.22",1508,"BV_V_BG","GMV_V_BG","pr.rt","head|crest|ground","","",""
"2117","BG","19.07.22",1508,"BV_V_BG","PMB_H_CG","","","","",""
"2118","BG","19.07.22",1509,"OBG_V_BG","BV_V_BG","","","","",""
"2119","BG","19.07.22",1509,"NGB_V_BG","OM_V_BG","ap.abittail[voc.ha]","W","","",""
"2120","BG","19.07.22",1512,"MGO_V_BG","ONB_V_BG","","","","",""
"2121","BG","19.07.22",1514,"OBG_V_BG","MVO_V_BG","bg[rt]","","","",""
"2122","BG","19.07.22",1514,"VPM_H_CG","BOV_V_BG","","","","",""
"2123","BG","19.07.22",1514,"NGV_V_BG","MGO_V_BG","fo<1bdl","","","",""
"2124","BG","19.07.22",1514,"NGV_V_BG","VNM_V_BG","bg[rt]","","","",""
"2125","BG","19.07.22",1515,"VPM_H_CG","OBG_V_BG","","","","",""
"2126","BG","19.07.22",1518,"OG_V_BG","VGO_V_BG","","","","",""
"2127","BG","19.07.22",1519,"OG_V_BG","VGO_V_BG","ap.bg[rt]","W","","",""
"2128","BG","19.07.22",1519,"NBG_V_BG","NGB_V_BG","","","","",""
"2129","BG","19.07.22",1520,"BMO_V_BG","OGMV_V_BG","","","","",""
"2130","BG","19.07.22",1520,"OBG_V_BG","BV_V_BG","","","","",""
"2131","BG","19.07.22",1523,"NGB_V_BG","MO_V_BG","","","","",""
"2132","BG","19.07.22",1524,"OBV_V_BG","GVB_V_BG","","","","",""
"2133","BG","19.07.22",1524,"GVB_V_BG","VBM_V_BG","","","","",""
"2134","BG","19.07.22",1524,"BMO_V_BG","GVB_V_BG","","","","",""
"2135","CG","18.07.22",733,"BPN_H_CG","NBP_H_CG","","","","",""
"2136","CG","18.07.22",733,"PVM_H_CG","PNB_H_CG","","","","",""
"2137","CG","18.07.22",736,"X31","X53","fo<1bdl","","","",""
"2138","CG","18.07.22",737,"X11","X53","ap.bg[rt]","W","","",""
"2139","CG","18.07.22",739,"GVP_H_CG","X78","","","","",""
"2140","CG","18.07.22",741,"GVP_H_CG","X31","","","","",""
"2141","CG","18.07.22",742,"BNw_H_CG","BPB_H_CG","","","","",""
"2142","CG","18.07.22",742,"BNw_H_CG","X53","","","","",""
"2143","CG","18.07.22",742,"GVP_H_CG","X31","","","","",""
"2144","CG","18.07.22",742,"X53","MGV_V_BG","","","","",""
"2145","CG","18.07.22",742,"GVP_H_CG","BNG_V_BG","","","","",""
"2146","CG","18.07.22",743,"X53","OGMV_V_BG","ap.bg[rt]","W","","",""
"2147","CG","18.07.22",743,"X78","OGMV_V_BG","ap[rt]","W","","",""
"2148","CG","18.07.22",743,"PNB_H_CG","BNG_V_BG","","","","",""
"2149","CG","18.07.22",744,"BNG_V_BG","GPN_H_CG","","","","",""
"2150","CG","18.07.22",746,"X53","BNG_V_BG","tt[rt]","","","",""
"2151","CG","18.07.22",747,"GVP_H_CG","X53","","","","",""
"2152","CG","18.07.22",747,"GBP_H_CG","X31","ap.tp[rt]","W","","",""
"2153","CG","18.07.22",749,"X53","PBG_H_CG","","","","",""
"2154","CG","18.07.22",751,"GBP_H_CG","X31","","","","",""
"2155","CG","18.07.22",752,"GVP_H_CG","GBP_H_CG","","","","",""
"2156","CG","18.07.22",752,"PNB_H_CG","VPG_H_CG","","","","",""
"2157","CG","18.07.22",753,"GPN_H_CG","BPB_H_CG","","","","",""
"2158","CG","18.07.22",753,"GVP_H_CG","BNG_V_BG","","","","",""
"2159","CG","18.07.22",754,"BNG_V_BG","X31","ap[bg.rt]","W","","",""
"2160","CG","18.07.22",754,"PBG_H_CG","BNG_V_BG","","","","",""
"2161","CG","18.07.22",755,"X31","X53","fo<1bdl","","","",""
"2162","CG","18.07.22",756,"GPN_H_CG","BPB_H_CG","","","","",""
"2163","CG","18.07.22",757,"MGV_V_BG","BNG_V_BG","","","","",""
"2164","CG","18.07.22",758,"MGV_V_BG","X53","","","","",""
"2165","CG","18.07.22",759,"PGB_H_CG","X53","","","","",""
"2166","CG","18.07.22",759,"GVP_H_CG","X31","","","","",""
"2167","CG","18.07.22",800,"PGB_H_CG","NPG_H_CG","","","","",""
"2168","CG","18.07.22",800,"NPG_H_CG","PNB_H_CG","","","","",""
"2169","CG","18.07.22",800,"MGV_V_BG","PNB_H_CG","","","","",""
"2170","CG","18.07.22",800,"NPG_H_CG","MGV_V_BG","","","","",""
"2171","CG","18.07.22",800,"GBP_H_CG","NPG_H_CG","","","","",""
"2172","CG","18.07.22",800,"GBP_H_CG","PGB_H_CG","","","","",""
"2173","CG","18.07.22",801,"GVP_H_CG","PGB_H_CG","","","","",""
"2174","CG","18.07.22",801,"X31","X53","fo<1bdl","","","",""
"2175","CG","18.07.22",802,"GVP_H_CG","X53","","","","",""
"2176","CG","18.07.22",802,"X53","OGMV_V_BG","ap[rt]","W","","",""
"2177","CG","18.07.22",803,"GVP_H_CG","PNB_H_CG","ap.bg[rt]","W","","",""
"2178","CG","18.07.22",803,"GVP_H_CG","NPG_H_CG","ap[rt]","W","","",""
"2179","CG","18.07.22",805,"GVP_H_CG","PGM_H_CG","","","","",""
"2180","CG","18.07.22",805,"X31","GO_V_BG","","","","",""
"2181","CG","18.07.22",806,"X31","X53","fo<1bdl","","","",""
"2182","CG","18.07.22",808,"NPG_H_CG","OGMV_V_BG","ap[rt]tt[voc.ha]","W","","",""
"2183","CG","18.07.22",809,"MGV_V_BG","VNG_V_BG","","","","",""
"2184","CG","18.07.22",809,"GVP_H_CG","X31","","","","",""
"2185","CG","18.07.22",810,"GVP_H_CG","MGV_V_BG","","","","",""
"2186","CG","18.07.22",810,"PBV_H_CG","BPB_H_CG","","","","",""
"2187","CG","18.07.22",812,"GVP_H_CG","MGV_V_BG","bg[rt]","","","",""
"2188","CG","18.07.22",812,"GVP_H_CG","MGV_V_BG","ap.bg[voc.rt]","W","","",""
"2189","CG","18.07.22",812,"X53","MGV_V_BG","ap.st.bg[rt]","W","","",""
"2190","CG","18.07.22",816,"GVP_H_CG","X53","","","","",""
"2191","CG","18.07.22",817,"PGB_H_CG","NBO_V_BG","","","","",""
"2192","CG","18.07.22",817,"PVBN_H_CG","X31","","","","",""
"2193","CG","18.07.22",819,"GVP_H_CG","PBV_H_CG","","","","",""
"2194","CG","18.07.22",819,"X53","NBw_CG","","","","",""
"2195","CG","18.07.22",822,"GBP_H_CG","NBw_CG","","","","",""
"2196","CG","18.07.22",824,"PGP_H_CG","GPN_H_CG","ap[rt]","W","","",""
"2197","CG","18.07.22",824,"GBP_H_CG","NBw_CG","ht.bg[voc.ha]","W","","",""
"2198","CG","18.07.22",825,"PGP_H_CG","X31","","","","",""
"2199","CG","18.07.22",825,"NBw_CG","X31","","","","",""
"2200","CG","18.07.22",826,"X53","NBw_CG","ap[rt]ap.st[rt]ap.st[st.rt.voc]fluff.st.tt[rt]","W","","",""
"2201","CG","18.07.22",827,"GBP_H_CG","GPN_H_CG","ap[rt]","W","","",""
"2202","CG","18.07.22",827,"PGB_H_CG","GPN_H_CG","ap[rt]","W","","",""
"2203","CG","18.07.22",829,"X31","X53","","","","",""
"2204","CG","18.07.22",829,"GVP_H_CG","PGB_H_CG","","","","",""
"2205","CG","18.07.22",831,"PGB_H_CG","X31","","","","",""
"2206","CG","18.07.22",831,"GVP_H_CG","PGB_H_CG","","","","",""
"2207","CG","18.07.22",833,"X53","X31","","","","",""
"2208","CG","18.07.22",833,"X53","GPN_H_CG","","","","",""
"2209","CG","18.07.22",835,"X53","X31","fo<1bdl","","","",""
"2210","CG","18.07.22",835,"X31","BPB_H_CG","","","","",""
"2211","CG","18.07.22",839,"X53","PGB_H_CG","","","","",""
"2212","CG","18.07.22",839,"GBP_H_CG","GPN_H_CG","","","","",""
"2213","CG","18.07.22",840,"GPN_H_CG","PNP_H_CG","","","","",""
"2214","CG","18.07.22",841,"GBP_H_CG","PGB_H_CG","","","","",""
"2215","CG","18.07.22",842,"X53","X31","fo<1bdl","","","",""
"2216","CG","18.07.22",844,"PVBsm_H_CG","PNP_H_CG","ap[rt]","W","","",""
"2217","CG","18.07.22",846,"PGB_H_CG","PNP_H_CG","","","","",""
"2218","CG","18.07.22",846,"X31","PNP_H_CG","[st.fluff]st.fluff.ap[rt]","","","",""
"2219","CG","18.07.22",847,"GPN_H_CG","NBO_V_BG","jo.bi[voc.ha]","W","","",""
"2220","CG","18.07.22",848,"X53","BPB_H_CG","","","","",""
"2221","CG","18.07.22",848,"PVBsm_H_CG","X35","fo<1bdl","","","",""
"2222","CG","18.07.22",848,"NBw_CG","X31","","","","",""
"2223","CG","18.07.22",852,"PGB_H_CG","X31","","","","",""
"2224","CG","18.07.22",852,"GVP_H_CG","X35","","","","",""
"2225","CG","18.07.22",852,"X35","NBw_CG","","","","",""
"2226","CG","18.07.22",854,"X53","MGV_V_BG","","","","",""
"2227","CG","18.07.22",854,"X53","NBw_CG","st[rt]","","","",""
"2228","CG","18.07.22",854,"MGV_V_BG","X31","","","","",""
"2229","CG","18.07.22",855,"MGV_V_BG","GPN_H_CG","","","","",""
"2230","CG","18.07.22",858,"X53","GPN_H_CG","","","","",""
"2231","CG","18.07.22",858,"X53","X35","ap.st.fluff[rt]","W","","",""
"2232","CG","18.07.22",902,"GVP_H_CG","NBw_CG","","","","",""
"2233","CG","18.07.22",902,"MGV_V_BG","X31","bg[rt]","","","",""
"2234","CG","18.07.22",903,"X53","X31","fo<1bdl","","","",""
"2235","CG","18.07.22",904,"PGB_H_CG","MGV_V_BG","","","","",""
"2236","CG","18.07.22",908,"PGB_H_CG","PVBN_H_CG","","","","",""
"2237","CG","18.07.22",909,"PGB_H_CG","X31","ap[rt]","W","","",""
"2238","CG","18.07.22",909,"X53","MGV_V_BG","st[st]ht.bg[voc.ha]","","","",""
"2239","CG","18.07.22",912,"X53","X35","","","","",""
"2240","CG","18.07.22",913,"GVP_H_CG","NBO_V_BG","","","","",""
"2241","CG","18.07.22",914,"PVBN_H_CG","PNP_H_CG","","","","",""
"2242","CG","18.07.22",915,"GPN_H_CG","PNP_H_CG","","","","",""
"2243","CG","18.07.22",915,"VNG_V_BG","PNP_H_CG","","","","",""
"2244","CG","18.07.22",916,"PVBN_H_CG","BPB_H_CG","","","","",""
"2245","CG","18.07.22",917,"X1","MGV_V_BG","ap[rt]","W","","",""
"2246","CG","18.07.22",919,"X1","NBO_V_BG","","","","",""
"2247","CG","18.07.22",920,"X53","PVBsm_H_CG","","","","",""
"2248","CG","18.07.22",920,"PVM_H_CG","X35","","","","",""
"2249","CG","18.07.22",923,"GPN_H_CG","NBO_V_BG","","","","",""
"2250","CG","18.07.22",924,"X31","X53","fo<1bdl","","","",""
"2251","CG","18.07.22",924,"X53","PNO_H_CG","ap[rt]","W","","",""
"2252","CG","18.07.22",927,"PGB_H_CG","MGV_V_BG","ap[voc.ha]","W","","",""
"2253","CG","18.07.22",930,"PMneck_CG","VPG_H_CG","fo<1bdl","","","",""
"2254","CG","18.07.22",930,"PMneck_CG","PGB_H_CG","","","","",""
"2255","CG","18.07.22",930,"PVBN_H_CG","PVM_H_CG","fo<1bdl","","","",""
