"","Location","Date","Time","Winner","Loser","Behaviour","Initiator","Comments","Preening","X","W_in_scans","L_in_scans"
"3117","CG","15.07.22",757,"GPN_H_CG","X40","","","","","",TRUE,TRUE
"3118","CG","15.07.22",758,"GVP_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"3119","CG","15.07.22",758,"GBP_H_CG","PNG_H_CG","","","","","",TRUE,TRUE
"3120","CG","15.07.22",759,"GVP_H_CG","X53","","","","","",TRUE,TRUE
"3121","CG","15.07.22",759,"PNG_H_CG","VGO_V_BG","","","","","",TRUE,TRUE
"3122","CG","15.07.22",804,"X42","NPG_H_CG","","","","","",TRUE,TRUE
"3123","CG","15.07.22",804,"VPM_H_CG","PVG_H_CG","","","","","",TRUE,TRUE
"3124","CG","15.07.22",807,"PMP_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"3125","CG","15.07.22",807,"PNG_H_CG","GVP_H_CG","","","","","",TRUE,TRUE
"3126","CG","15.07.22",808,"PGB_H_CG","GVP_H_CG","","","","","",TRUE,TRUE
"3127","CG","15.07.22",809,"X53","BNw_H_CG","st.fluff[st.fluff.rt]","","","","",TRUE,TRUE
"3128","CG","15.07.22",810,"X31","X53","fo<1bdl","","","","",TRUE,TRUE
"3129","CG","15.07.22",811,"PGP_H_CG","X31","","","","","",TRUE,TRUE
"3130","CG","15.07.22",811,"PVM_H_CG","PVP_H_CG","","","","","",TRUE,TRUE
"3131","CG","15.07.22",811,"BPN_V_CG","PVP_H_CG","fight","","","","",TRUE,TRUE
"3132","CG","15.07.22",812,"PNG_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"3133","CG","15.07.22",812,"X53","NPG_H_CG","","","","","",TRUE,TRUE
"3134","CG","15.07.22",813,"PGP_H_CG","PNG_H_CG","","","","","",TRUE,TRUE
"3135","CG","15.07.22",814,"PGP_H_CG","X31","","","","","",TRUE,TRUE
"3136","CG","15.07.22",815,"PNG_H_CG","NPG_H_CG","","","","","",TRUE,TRUE
"3137","CG","15.07.22",815,"GPN_H_CG","PNG_H_CG","","","","","",TRUE,TRUE
"3138","CG","15.07.22",816,"BNw_H_CG","PVG_H_CG","","","","","",TRUE,TRUE
"3139","CG","15.07.22",816,"PVM_H_CG","PVG_H_CG","","","","","",TRUE,TRUE
"3140","CG","15.07.22",817,"PNG_H_CG","VG_V_BG","","","","","",TRUE,TRUE
"3141","CG","15.07.22",821,"PGP_H_CG","X40","","","","","",TRUE,TRUE
"3142","CG","15.07.22",821,"PGP_H_CG","NBP_H_CG","","","","","",TRUE,TRUE
"3143","CG","15.07.22",821,"X42","X53","","","","","",TRUE,TRUE
"3144","CG","15.07.22",821,"PVBN_H_CG","PNP_H_CG","","","","","",TRUE,TRUE
"3145","CG","15.07.22",822,"PMP_H_CG","PNP_H_CG","","","","","",TRUE,TRUE
"3146","CG","15.07.22",822,"MPN_H_CG","VG_V_BG","","","","","",TRUE,TRUE
"3147","CG","15.07.22",822,"BNw_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"3148","CG","15.07.22",823,"GPN_H_CG","PNP_H_CG","","","","","",TRUE,TRUE
"3149","CG","15.07.22",825,"GVP_H_CG","PGP_H_CG","","","","","",TRUE,TRUE
"3150","CG","15.07.22",825,"PGP_H_CG","X31","","","","","",TRUE,TRUE
"3151","CG","15.07.22",825,"NBP_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"3152","CG","15.07.22",825,"GPN_H_CG","VG_V_BG","","","","","",TRUE,TRUE
"3153","CG","15.07.22",825,"PGB_H_CG","PVBN_H_CG","","","","","",TRUE,TRUE
"3154","CG","15.07.22",825,"PVBN_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"3155","CG","15.07.22",825,"PGP_H_CG","X31","","","","","",TRUE,TRUE
"3156","CG","15.07.22",826,"GPB_H_CG","X40","st[rt]","","","","",TRUE,TRUE
"3157","CG","15.07.22",826,"PGP_H_CG","X40","","","","","",TRUE,TRUE
"3158","CG","15.07.22",827,"GVP_H_CG","X40","","","","","",TRUE,TRUE
"3159","CG","15.07.22",827,"X31","VPG_H_CG","","","","","",TRUE,TRUE
"3160","CG","15.07.22",828,"PNG_H_CG","X31","","","","","",TRUE,TRUE
"3161","CG","15.07.22",828,"GPN_H_CG","GPB_H_CG","","","","","",TRUE,TRUE
"3162","CG","15.07.22",828,"NBP_H_CG","GPB_H_CG","","","","","",TRUE,TRUE
"3163","CG","15.07.22",829,"PVBN_H_CG","X31","","","","","",TRUE,TRUE
"3164","CG","15.07.22",830,"GVP_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"3165","CG","15.07.22",832,"X53","VG_V_BG","","","","","",TRUE,TRUE
"3166","CG","15.07.22",833,"BP_H_CG","PVB_H_CG","fight","","","","",TRUE,TRUE
"3167","CG","15.07.22",833,"GPN_H_CG","X40","","","","","",TRUE,TRUE
"3168","CG","15.07.22",834,"PGP_H_CG","X31","","","","","",TRUE,TRUE
"3169","CG","15.07.22",834,"GPN_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"3170","CG","15.07.22",834,"PGP_H_CG","PMB_H_CG","","","","","",TRUE,TRUE
"3171","CG","15.07.22",834,"GPV_H_CG","VG_V_BG","","","","","",TRUE,TRUE
"3172","CG","15.07.22",834,"X53","GPB_H_CG","","","","","",TRUE,TRUE
"3173","CG","15.07.22",834,"NBw_H_CG","PGP_H_CG","ap[rt]","W","","","",TRUE,TRUE
"3174","CG","15.07.22",836,"PNG_H_CG","X31","","","","","",TRUE,TRUE
"3175","CG","15.07.22",836,"X53","GPN_H_CG","","","","","",TRUE,TRUE
"3176","CG","15.07.22",839,"PGP_H_CG","X40","","","","","",TRUE,TRUE
"3177","CG","15.07.22",840,"PGP_H_CG","X40","","","","","",TRUE,TRUE
"3178","CG","15.07.22",840,"BPN_V_CG","BNw_H_CG","","","","","",TRUE,TRUE
"3179","CG","15.07.22",840,"GPN_H_CG","X40","","","","","",TRUE,TRUE
"3180","CG","15.07.22",843,"PGP_H_CG","X31","","","","","",TRUE,TRUE
"3181","CG","15.07.22",844,"VNG_V_BG","X40","","","","","",TRUE,TRUE
"3182","CG","15.07.22",844,"BPN_V_CG","X53","","","","","",TRUE,TRUE
"3183","CG","15.07.22",844,"X31","GPN_H_CG","","","","","",TRUE,TRUE
"3184","CG","15.07.22",844,"BPN_V_CG","X53","","","","","",TRUE,TRUE
"3185","CG","15.07.22",844,"BNw_H_CG","PGP_H_CG","","","","","",TRUE,TRUE
"3186","CG","15.07.22",845,"X53","X31","fo<1bdl","","","","",TRUE,TRUE
"3187","CG","15.07.22",846,"VNG_V_BG","X40","","","","","",TRUE,TRUE
"3188","CG","15.07.22",846,"PGP_H_CG","X31","","","","","",TRUE,TRUE
"3189","CG","15.07.22",847,"GVP_H_CG","X31","","","","","",TRUE,TRUE
"3190","CG","15.07.22",848,"X42","X40","bg[rt]","","","","",TRUE,TRUE
"3191","CG","15.07.22",849,"X42","X53","ap.bg[rt]ap.bg[rt]","W","","","",TRUE,TRUE
"3192","CG","15.07.22",850,"GVP_H_CG","X40","","","","","",TRUE,TRUE
"3193","CG","15.07.22",851,"PVM_H_CG","X31","","","","","",TRUE,TRUE
"3194","CG","15.07.22",851,"GVP_H_CG","X40","","","","","",TRUE,TRUE
"3195","CG","15.07.22",851,"GPN_H_CG","X40","","","","","",TRUE,TRUE
"3196","CG","15.07.22",852,"PGP_H_CG","VNG_V_BG","","","","","",TRUE,TRUE
"3197","CG","15.07.22",852,"X11","X42","","","","","",TRUE,TRUE
"3198","CG","15.07.22",854,"PVM_H_CG","GPN_H_CG","","","","","",TRUE,TRUE
"3199","CG","15.07.22",855,"PGP_H_CG","X31","ht.bitail[ha]","W","","","",TRUE,TRUE
"3200","CG","15.07.22",855,"PGP_H_CG","X40","","","","","",TRUE,TRUE
"3201","CG","15.07.22",856,"BPN_V_CG","X40","ap.dis[rt]","W","","","",TRUE,TRUE
"3202","CG","15.07.22",857,"VNG_V_BG","GPN_H_CG","[ht.bitail]voc.tt.ht.bg[ha]","L","","","",TRUE,TRUE
"3203","CG","15.07.22",858,"GVP_H_CG","X40","","","","","",TRUE,TRUE
"3204","CG","15.07.22",859,"PGP_H_CG","X31","","","","","",TRUE,TRUE
"3205","CG","15.07.22",859,"GVP_H_CG","PVM_H_CG","","","","","",TRUE,TRUE
"3206","CG","15.07.22",859,"PVM_H_CG","VG_V_BG","","","","","",TRUE,TRUE
"3207","CG","15.07.22",900,"X11","VG_V_BG","fo<1bdl","","","","",TRUE,TRUE
"3208","CG","15.07.22",900,"VNG_V_BG","VPG_H_CG","","","","","",TRUE,TRUE
"3209","CG","15.07.22",904,"VNG_V_BG","VPG_H_CG","","","","","",TRUE,TRUE
"3210","CG","15.07.22",905,"GPN_H_CG","BPG_V_CG","","","","","",TRUE,TRUE
"3211","CG","15.07.22",905,"PVM_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"3212","CG","15.07.22",906,"PVM_H_CG","NVP_H_CG","ap.bg[rt]","W","","","",TRUE,TRUE
"3213","CG","15.07.22",906,"X42","PVM_H_CG","","","","","",TRUE,TRUE
"3214","CG","15.07.22",906,"PVM_H_CG","NVP_H_CG","","","","","",TRUE,TRUE
"3215","CG","15.07.22",906,"VNG_V_BG","X31","","","","","",TRUE,TRUE
"3216","CG","15.07.22",907,"X11","BNw_H_CG","","","","","",TRUE,TRUE
"3217","CG","15.07.22",909,"PVM_H_CG","BNw_H_CG","","","","","",TRUE,TRUE
"3218","CG","15.07.22",909,"PVM_H_CG","BPG_V_CG","","","","","",TRUE,TRUE
"3219","CG","15.07.22",912,"X40","VPG_H_CG","st[st]bg[bg]ap[rt]","","","","",TRUE,TRUE
"3220","CG","15.07.22",912,"PVM_H_CG","X40","","","","","",TRUE,TRUE
"3221","CG","15.07.22",912,"PVM_H_CG","BPG_V_CG","","","","","",TRUE,TRUE
"3222","CG","15.07.22",913,"X11","PVM_H_CG","st[st]ap.bg[rt]","","","","",TRUE,TRUE
"3223","CG","15.07.22",917,"VNG_V_BG","VPG_H_CG","","","","","",TRUE,TRUE
"3224","CG","15.07.22",919,"PGP_H_CG","X40","","","","","",TRUE,TRUE
"3225","CG","15.07.22",919,"PVM_H_CG","NVP_H_CG","","","","","",TRUE,TRUE
"3226","CG","15.07.22",920,"GVP_H_CG","X42","","","","","",TRUE,TRUE
"3227","CG","15.07.22",922,"PGP_H_CG","X31","ap.tp[rt]","W","","","",TRUE,TRUE
"3228","CG","15.07.22",925,"VPG_H_CG","VG_V_BG","","","","","",TRUE,TRUE
"3229","CG","15.07.22",929,"BPG_V_CG","VNG_V_BG","","","","","",TRUE,TRUE
"3230","CG","15.07.22",929,"PGP_H_CG","VPG_H_CG","","","","","",TRUE,TRUE
"3231","CG","15.07.22",936,"X35","BPG_V_CG","","","","","",TRUE,TRUE
"3232","CG","15.07.22",937,"NVP_H_CG","X31","","","","","",TRUE,TRUE
"3233","CG","15.07.22",939,"X35","PGP_H_CG","","","","","",TRUE,TRUE
"3234","CG","15.07.22",940,"X35","BPG_V_CG","","","","","",TRUE,TRUE
"3235","CG","15.07.22",942,"GB_V_BG","PVBN_H_CG","","","","","",TRUE,TRUE
"3236","CG","15.07.22",943,"X35","GB_V_BG","","","","","",TRUE,TRUE
"3237","CG","15.07.22",952,"GVP_H_CG","BPM_H_CG","","","","","",TRUE,TRUE
"3238","CG","15.07.22",1000,"PGP_H_CG","BPM_H_CG","ht.ws[ha]","W","","","",TRUE,TRUE
"3239","CG","15.07.22",1002,"BPN_V_CG","NVP_H_CG","","","","","",TRUE,TRUE
"3240","CG","15.07.22",1002,"BPN_V_CG","BG_V_BG","","","","","",TRUE,TRUE
"3241","CG","15.07.22",1008,"X11","NVP_H_CG","ap.dis[rt]","W","","","",TRUE,TRUE
"3242","CG","15.07.22",1009,"GVP_H_CG","GB_V_BG","jo[voc.ha]","W","","","",TRUE,TRUE
"3243","BG","17.07.22",1422,"BGO_V_BG","OMB_V_BG","ap.dis[rt]","W","","","",TRUE,TRUE
"3244","BG","17.07.22",1422,"MG_V_BG","OMB_V_BG","","","","","",TRUE,TRUE
"3245","BG","17.07.22",1424,"BGO_V_BG","ONB_V_BG","","","","","",TRUE,TRUE
"3246","BG","17.07.22",1424,"MG_V_BG","NVG_V_BG","","","","","",TRUE,TRUE
"3247","BG","17.07.22",1441,"OBV_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"3248","BG","17.07.22",1442,"OBV_V_BG","NV_V_BG","","","","","",TRUE,TRUE
"3249","BG","17.07.22",1452,"GVN_V_BG","BO_V_BG","ap.st.tp[rt]","W","","","",TRUE,TRUE
"3250","BG","17.07.22",1454,"BVG_V_BG","MB_V_BG","","","","","",TRUE,TRUE
"3251","BG","17.07.22",1454,"OBV_V_BG","MB_V_BG","ap.bg[ha]","W","","","",TRUE,TRUE
"3252","BG","17.07.22",1454,"OVB_V_BG","ONG_V_BG","tt[ha]","W","","","",TRUE,TRUE
"3253","BG","17.07.22",1454,"BVG_V_BG","OBV_V_BG","bg[rt]","","","","",TRUE,TRUE
"3254","BG","17.07.22",1456,"BO_V_BG","MVG_V_BG","","","","","",TRUE,TRUE
"3255","BG","17.07.22",1456,"BGO_V_BG","GMB_V_BG","","","","","",TRUE,TRUE
"3256","BG","17.07.22",1457,"BVG_V_BG","BGO_V_BG","","","","","",TRUE,TRUE
"3257","BG","17.07.22",1502,"BGO_V_BG","BN_V_BG","","","","","",TRUE,TRUE
"3258","BG","17.07.22",1502,"BV_V_BG","MG_V_BG","","","","","",TRUE,TRUE
"3259","BG","17.07.22",1503,"VGV_V_BG","NV_V_BG","","","","","",TRUE,TRUE
"3260","BG","17.07.22",1507,"NVO_V_BG","X143","[ap]tt[ha]","L","","","",TRUE,TRUE
"3261","BG","17.07.22",1508,"VM_V_BG","OMB_V_BG","[ap]bg[ig]ht.bg[ha]","L","","","",TRUE,TRUE
"3262","BG","17.07.22",1508,"NVO_V_BG","X143","","","","","",TRUE,TRUE
"3263","BG","17.07.22",1510,"MG_V_BG","VM_V_BG","ap.bg[ha]","W","","","",TRUE,TRUE
"3264","BG","17.07.22",1513,"NVO_V_BG","MVO_V_BG","ap.bi[voc.ha]","W","","","",TRUE,TRUE
"3265","BG","17.07.22",1513,"MVO_V_BG","NGB_V_BG","","","","","",TRUE,TRUE
"3266","BG","17.07.22",1514,"NV_V_BG","GPG_H_CG","bg[voc.ha]","","","","",TRUE,TRUE
"3267","BG","17.07.22",1519,"OBMO_V_BG","OBN_V_BG","","","","","",TRUE,TRUE
"3268","BG","17.07.22",1524,"NOM_V_BG","OBN_V_BG","ap.ps[ig]pr","W","","","",TRUE,TRUE
"3269","BG","18.07.22",1311,"MON_V_BG","BNO_V_BG","pr[pr]pr[pr.ps]pr.ps.rt","","HEAD|BENCJ","Y","",TRUE,TRUE
"3270","BG","18.07.22",1315,"X135","MB_V_BG","","","","","",TRUE,TRUE
"3271","BG","18.07.22",1317,"X135","GPG_H_CG","","","","","",TRUE,TRUE
"3272","BG","18.07.22",1317,"X135","NOM_V_BG","","","","","",TRUE,TRUE
"3273","BG","18.07.22",1318,"GOG_V_BG","NOM_V_BG","","","","","",TRUE,TRUE
"3274","BG","18.07.22",1319,"X51","MBG_V_BG","","","","","",TRUE,TRUE
"3275","BG","18.07.22",1320,"OGB_V_BG","VGO_V_BG","ap.rp[pr]","W","","Y","",TRUE,TRUE
"3276","BG","18.07.22",1321,"GBM_V_BG","OMB_V_BG","","","","","",TRUE,TRUE
"3277","BG","18.07.22",1327,"NBN_V_BG","OMB_V_BG","","","","","",TRUE,TRUE
"3278","BG","18.07.22",1329,"OGB_V_BG","VGO_V_BG","fo<1bdl","","","","",TRUE,TRUE
"3279","BG","18.07.22",1331,"VNM_V_BG","BNO_V_BG","","","","","",TRUE,TRUE
"3280","BG","18.07.22",1332,"X12","PNG_H_CG","ht.bg[ha]","W","","","",TRUE,TRUE
"3281","BG","18.07.22",1332,"PNG_H_CG","MOG_V_BG","","","","","",TRUE,TRUE
"3282","BG","18.07.22",1335,"X12","X51","","","","","",TRUE,TRUE
"3283","BG","18.07.22",1340,"X51","MBG_V_BG","","","","","",TRUE,TRUE
"3284","BG","18.07.22",1341,"OMO1_V_BG","MBG_V_BG","","","","","",TRUE,TRUE
"3285","BG","18.07.22",1341,"OMO1_V_BG","NGV_V_BG","","","","","",TRUE,TRUE
"3286","BG","18.07.22",1341,"NGV_V_BG","OBMO_V_BG","","","","","",TRUE,TRUE
"3287","BG","18.07.22",1341,"OBMO_V_BG","MBG_V_BG","","","","","",TRUE,TRUE
"3288","BG","18.07.22",1341,"X12","OMO1_V_BG","","","","","",TRUE,TRUE
"3289","BG","18.07.22",1342,"PNG_H_CG","MOB_V_BG","","","","","",TRUE,TRUE
"3290","BG","18.07.22",1342,"MOB_V_BG","MOG_V_BG","","","","","",TRUE,TRUE
"3291","BG","18.07.22",1343,"PNG_H_CG","MOB_V_BG","","","","","",TRUE,TRUE
"3292","BG","18.07.22",1343,"MOG_V_BG","VGO_V_BG","","","","","",TRUE,TRUE
"3293","BG","18.07.22",1343,"OGB_V_BG","VGO_V_BG","ap.ps[pr]","W","","Y","",TRUE,TRUE
"3294","BG","18.07.22",1344,"MOB_V_BG","VGO_V_BG","","","","","",TRUE,TRUE
"3295","BG","18.07.22",1345,"NOV_V_BG","NOM_V_BG","pr[pr]pr[pr]pr.ps[pr]pr","W","","Y","",TRUE,TRUE
"3296","BG","18.07.22",1348,"MVO_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"3297","BG","18.07.22",1349,"NGB_V_BG","NOM_V_BG","","","","","",TRUE,TRUE
"3298","BG","18.07.22",1349,"NOB_V_BG","MON_V_BG","","","","","",TRUE,TRUE
"3299","BG","18.07.22",1349,"NOV_V_BG","MON_V_BG","","","","","",TRUE,TRUE
"3300","BG","18.07.22",1351,"GBN_V_BG","NMV_V_BG","bc.rp[pr.rt]ap.pr[pr]","","","Y","",TRUE,TRUE
"3301","BG","18.07.22",1352,"NGV_V_BG","X51","","","","","",TRUE,TRUE
"3302","BG","18.07.22",1352,"X12","BNG_V_BG","ap.bg[ha]","W","","","",TRUE,TRUE
"3303","BG","18.07.22",1357,"OMO1_V_BG","NGV_V_BG","","","","","",TRUE,TRUE
"3304","BG","18.07.22",1358,"GM_V_BG","OMO2_V_BG","","","","","",TRUE,TRUE
"3306","BG","18.07.22",1402,"NGV_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"3307","BG","18.07.22",1403,"GMG_V_BG","OMO2_V_BG","","","","","",TRUE,TRUE
"3308","BG","18.07.22",1405,"X12","NGV_V_BG","","","","","",TRUE,TRUE
"3309","BG","18.07.22",1406,"MVO_V_BG","OMO2_V_BG","","","","","",TRUE,TRUE
"3310","BG","18.07.22",1407,"PNG_H_CG","OMO2_V_BG","","","","","",TRUE,TRUE
"3311","BG","18.07.22",1408,"MVO_V_BG","GMG_V_BG","","","","","",TRUE,TRUE
"3312","BG","18.07.22",1409,"OBG_V_BG","NO_V_BG","","","","","",TRUE,TRUE
"3313","BG","18.07.22",1410,"NOM_V_BG","NOMO_V_BG","","","","","",TRUE,TRUE
"3314","BG","18.07.22",1410,"OBMO_V_BG","GMG_V_BG","","","","","",TRUE,TRUE
"3315","BG","18.07.22",1410,"MVO_V_BG","NO_V_BG","","","","","",TRUE,TRUE
"3316","BG","18.07.22",1411,"MVO_V_BG","OMO2_V_BG","","","","","",TRUE,TRUE
"3317","BG","18.07.22",1412,"BNG_V_BG","OMO2_V_BG","","","","","",TRUE,TRUE
"3318","BG","18.07.22",1413,"BNG_V_BG","OMO2_V_BG","pr","","","","",TRUE,TRUE
"3319","BG","18.07.22",1415,"VNM_V_BG","NOB_V_BG","","","","","",TRUE,TRUE
"3320","BG","18.07.22",1418,"OBG_V_BG","MVO_V_BG","","","","","",TRUE,TRUE
"3321","BG","18.07.22",1419,"X12","OBG_V_BG","st[ha]","","","","",TRUE,TRUE
"3322","BG","18.07.22",1419,"X12","MVO_V_BG","","","","","",TRUE,TRUE
"3323","BG","18.07.22",1419,"X12","OGO1_V_BG","","","","","",TRUE,TRUE
"3325","BG","18.07.22",1421,"X12","OMO2_V_BG","","","","","",TRUE,TRUE
"3326","BG","18.07.22",1421,"PNG_H_CG","OGO1_V_BG","","","","","",TRUE,TRUE
"3327","BG","18.07.22",1428,"PMB_H_CG","MVO_V_BG","","","","","",TRUE,TRUE
"3328","BG","18.07.22",1428,"MVO_V_BG","PMB_H_CG","bg[rt]","","","","",TRUE,TRUE
"3329","BG","18.07.22",1429,"MVO_V_BG","VNM_V_BG","","","","","",TRUE,TRUE
"3330","BG","18.07.22",1430,"MVO_V_BG","MOG_V_BG","","","","","",TRUE,TRUE
"3331","BG","18.07.22",1431,"OGB_V_BG","VGO_V_BG","fo<1bdl","","","","",TRUE,TRUE
"3332","BG","18.07.22",1432,"MOB_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"3333","BG","18.07.22",1432,"BNG_V_BG","OMO2_V_BG","rp.pr","","","Y","",TRUE,TRUE
"3334","BG","18.07.22",1433,"BNG_V_BG","OMO2_V_BG","rp[pr]","","","Y","",TRUE,TRUE
"3335","BG","18.07.22",1434,"NBN_V_BG","NGB_V_BG","","","","","",TRUE,TRUE
"3336","BG","18.07.22",1434,"BNG_V_BG","OMO2_V_BG","ap.pr","W","","Y","",TRUE,TRUE
"3337","BG","18.07.22",1434,"MOB_V_BG","OBG_V_BG","","","","","",TRUE,TRUE
"3338","BG","18.07.22",1435,"NBN_V_BG","MON_V_BG","","","","","",TRUE,TRUE
"3339","BG","18.07.22",1435,"NGB_V_BG","MOG_V_BG","","","","","",TRUE,TRUE
"3340","BG","18.07.22",1436,"VNM_V_BG","NGB_V_BG","","","","","",TRUE,TRUE
"3341","BG","18.07.22",1440,"PNG_H_CG","MOG_V_BG","","","","","",TRUE,TRUE
"3342","BG","18.07.22",1440,"NBN_V_BG","MOG_V_BG","","","","","",TRUE,TRUE
"3343","BG","18.07.22",1440,"NBN_V_BG","MOB_V_BG","","","","","",TRUE,TRUE
"3344","BG","18.07.22",1441,"NGV_V_BG","GMV_V_BG","","","","","",TRUE,TRUE
"3345","BG","18.07.22",1441,"OMO_V_BG","BNG_V_BG","pr","","THEN STEALS FOOD","Y","",TRUE,TRUE
"3346","BG","18.07.22",1443,"NOV_V_BG","X135","","","","","",TRUE,TRUE
"3347","BG","18.07.22",1443,"OMO2_V_BG","BNG_V_BG","fo<1bdl","","","","",TRUE,TRUE
"3348","BG","18.07.22",1444,"NGV_V_BG","NOM_V_BG","","","","","",TRUE,TRUE
"3349","BG","18.07.22",1450,"MOG_V_BG","GBN_V_BG","","","","","",TRUE,TRUE
"3350","BG","18.07.22",1452,"OMO2_V_BG","MB_V_BG","","","","","",TRUE,TRUE
"3351","BG","18.07.22",1455,"VNM_V_BG","NOM_V_BG","","","","","",TRUE,TRUE
"3352","BG","18.07.22",1501,"VNM_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"3353","BG","18.07.22",1502,"MOG_V_BG","NOM_V_BG","","","","","",TRUE,TRUE
"3354","BG","18.07.22",1505,"OBMO_V_BG","NBM_V_BG","","","","","",TRUE,TRUE
"3355","BG","18.07.22",1510,"X51","BNG_V_BG","","","","","",TRUE,TRUE
"3356","BG","18.07.22",1511,"VGV_V_BG","GBM_V_BG","","","","","",TRUE,TRUE
"3357","BG","18.07.22",1512,"BNG_V_BG","MVO_V_BG","","","","","",TRUE,TRUE
"3358","BG","18.07.22",1512,"X135","OGMV_V_BG","","","","","",TRUE,TRUE
"3359","BG","18.07.22",1513,"GBV_V_BG","MOB_V_BG","","","","","",TRUE,TRUE
"3360","BG","18.07.22",1513,"MGO_V_BG","MB_V_BG","","","","","",TRUE,TRUE
"3361","BG","18.07.22",1514,"NOG_V_BG","GBN_V_BG","","","","","",TRUE,TRUE
"3362","BG","18.07.22",1519,"GBV_V_BG","PMB_H_CG","","","","","",TRUE,TRUE
"3363","BG","18.07.22",1519,"GBN_V_BG","NVN_V_BG","","","","","",TRUE,TRUE
"3364","BG","18.07.22",1519,"X51","MGO_V_BG","","","","","",TRUE,TRUE
"3365","BG","18.07.22",1520,"GNB_V_BG","MB_V_BG","","","","","",TRUE,TRUE
"3366","BG","18.07.22",1522,"GBN_V_BG","NMV_V_BG","","","","","",TRUE,TRUE
"3367","BG","18.07.22",1522,"OGMV_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"3368","BG","18.07.22",1524,"X51","MB_V_BG","","","","","",TRUE,TRUE
"3369","BG","18.07.22",1524,"X51","MOB_V_BG","","","","","",TRUE,TRUE
"3370","BG","18.07.22",1525,"NVP_H_CG","VGO_V_BG","","","","","",TRUE,TRUE
"3371","BG","18.07.22",1540,"GO_V_BG","BOGV_V_BG","","","","","",TRUE,TRUE
"3372","BG","18.07.22",1540,"GO_V_BG","OMO2_V_BG","","","","","",TRUE,TRUE
"3373","BG","18.07.22",1542,"OBO_V_BG","GBM_V_BG","","","","","",TRUE,TRUE
"3376","BG","18.07.22",1543,"GMV_V_BG","OBG_V_BG","pr[pr.ps]pr.ps[pr]pr[pr]","","","Y","",TRUE,TRUE
"3377","BG","18.07.22",1550,"GO_V_BG","OMO2_V_BG","","","","","",TRUE,TRUE
"3378","BG","18.07.22",1550,"GMV_V_BG","NVB_V_BG","pr","","","Y","",TRUE,TRUE
"3380","BG","18.07.22",1551,"MBP_H_CG","MVG_V_BG","","","","","",TRUE,TRUE
"3381","BG","18.07.22",1552,"MBP_H_CG","VGV_V_BG","","","","","",TRUE,TRUE
"3382","BG","18.07.22",1552,"VPM_H_CG","MBP_H_CG","","","","","",TRUE,TRUE
"3384","BG","18.07.22",1553,"MON_V_BG","PMB_H_CG","","","","","",TRUE,TRUE
"3385","BG","18.07.22",1553,"GMV_V_BG","NVB_V_BG","fo<1bdl","","","","",TRUE,TRUE
"3387","BG","18.07.22",1555,"OGMV_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"3388","BG","18.07.22",1558,"MOB_V_BG","OGMV_V_BG","","","","","",TRUE,TRUE
"3389","BG","18.07.22",1558,"NVB_V_BG","GMV_V_BG","fo<1bdl","","","","",TRUE,TRUE
"3390","BG","18.07.22",1558,"OGMV_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"3391","BG","18.07.22",1559,"GMV_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"3392","BG","18.07.22",1559,"OBG_V_BG","OGMV_V_BG","","","","","",TRUE,TRUE
"3393","BG","18.07.22",1559,"NMV_V_BG","GBN_V_BG","fo<1bdl","","","","",TRUE,TRUE
"3394","BG","18.07.22",1600,"VPM_H_CG","VGV_V_BG","","","","","",TRUE,TRUE
"3395","BG","18.07.22",1600,"VPM_H_CG","BOV_V_BG","","","","","",TRUE,TRUE
"3396","BG","18.07.22",1600,"BOV_V_BG","VGV_V_BG","","","","","",TRUE,TRUE
"3397","BG","18.07.22",1601,"OGMV_V_BG","BNG_V_BG","","","","","",TRUE,TRUE
"3399","BG","18.07.22",1602,"BGO_V_BG","BG_V_BG","","","","","",TRUE,TRUE
"3400","BG","18.07.22",1603,"VPM_H_CG","MOB_V_BG","","","","","",TRUE,TRUE
"3401","BG","18.07.22",1603,"VPM_H_CG","BG_V_BG","","","","","",TRUE,TRUE
"3402","BG","18.07.22",1605,"VPM_H_CG","VGV_V_BG","","","","","",TRUE,TRUE
"3403","BG","18.07.22",1606,"ONB_V_BG","MPB_H_CG","","","","","",TRUE,TRUE
"3405","BG","18.07.22",1611,"BGO_V_BG","BGM_V_BG","","","","","",TRUE,TRUE
"3406","BG","18.07.22",1611,"MVO_V_BG","BGO_V_BG","","","","","",TRUE,TRUE
