Location,Date,Time,Winner,Loser,Behaviour,Initiator,Comments,Preening,
BG,19.07.22,1447,BMO_V_BG,MGO_V_BG,,,,,
BG,19.07.22,1448,BMO_V_BG,OV2_V_BG,,,,,
BG,19.07.22,1448,VPM_H_CG,OV2_V_BG,,,,,
BG,19.07.22,1448,NGB_V_BG,BOGV_V_BG,,,,,
BG,19.07.22,1449,VPM_H_CG,MOB_V_BG,,,,,
BG,19.07.22,1449,OG_V_BG,BO_V_BG,,,,,
BG,19.07.22,1450,OG_V_BG,GMV_V_BG,ap[rt],W,,,
BG,19.07.22,1450,NGV_V_BG,MVO_V_BG,,,,,
BG,19.07.22,1450,NGV_V_BG,MVO_V_BG,,,,,
BG,19.07.22,1451,GMV_V_BG,OGMV_V_BG,,,,,
BG,19.07.22,1452,OG_V_BG,OM_V_BG,fo<1bdl,,,,
BG,19.07.22,1452,OG_V_BG,MVO_V_BG,,,,,
BG,19.07.22,1547,BGM_V_BG,BOV_V_BG,,,,,
BG,19.07.22,1547,OMO1_V_BG,BGM_V_BG,,,,,
BG,19.07.22,1547,VGO_V_BG,OBV_V_BG,,,,,
BG,19.07.22,1547,MVO_V_BG,BOGV_V_BG,,,,,
BG,19.07.22,1551,OG_V_BG,VBV_V_BG,,,,,
BG,19.07.22,1551,BOV_V_BG,OM_V_BG,,,,,
BG,19.07.22,1552,BNG_V_BG,VNM_V_BG,,,,,
BG,19.07.22,1552,VNM_V_BG,ONO_V_BG,,,,,
BG,19.07.22,1554,142,ONB_V_BG,[ag]bg[rt],L,,,
BG,19.07.22,1555,VNM_V_BG,PMB_H_CG,,,,,
BG,19.07.22,1557,VNM_V_BG,OM_V_BG,,,,,
BG,19.07.22,1558,BOV_V_BG,BOGV_V_BG,,,,,
BG,19.07.22,1600,BOGV_V_BG,PMB_H_BG,,,,,
BG,19.07.22,1600,VNM_H_BG,OGB_V_BG,,,,,
BG,19.07.22,1600,OBG_V_BG,VNM_V_BG,,,,,
BG,19.07.22,1601,OBG_V_BG,BOGV_V_BG,bg[rt],,,,
BG,19.07.22,1601,OBG_V_BG,BOV_V_BG,,,,,
BG,19.07.22,1602,OG_V_BG,ONB_V_BG,,,,,
BG,19.07.22,1603,OGMV_V_BG,BOV_V_BG,,,,,
BG,19.07.22,1603,VGB_V_BG,MVO_V_BG,,,,,
BG,19.07.22,1605,NGB_V_BG,PMB_H_CG,,,,,
BG,19.07.22,1607,MVB_V_BG,OGB_V_BG,,,,,
BG,19.07.22,1609,GOG_V_BG,ONB_V_BG,,,,,
BG,19.07.22,1609,VGO_V_BG,BOGV_V_BG,bg[rt],,,,
BG,19.07.22,1611,OBV_V_BG,OM_V_BG,,,,,
BG,19.07.22,1612,VNM_V_BG,BOGV_V_BG,ht.bitail[ha],W,,,
BG,19.07.22,1612,VNM_V_BG,MGO_V_BG,,,,,
BG,19.07.22,1613,VNM_V_BG,MON_V_BG,,,,,
BG,19.07.22,1613,VNM_V_BG,OM_V_BG,,,,,
BG,19.07.22,1613,BNG_V_BG,OG_V_BG,fo<1bdl,,,,
BG,19.07.22,1614,OG_V_BG,BNG_V_BG,bg[rt],,,,
BG,19.07.22,1614,OG_V_BG,BOGV_V_BG,,,,,
BG,19.07.22,1615,NOM_V_BG,OM_V_BG,,,,,
BG,19.07.22,1615,GOG_V_BG,VNM_V_BG,,,,,
CG,20.07.22,732,NPG_H_CG,31,,,,,
CG,20.07.22,732,NPG_H_CG,PMB_H_CG,,,,,
CG,20.07.22,733,NPG_H_CG,GPB_H_CG,,,,,
CG,20.07.22,734,PBG_H_CG,PNB_H_CG,ap[rt],W,,,
CG,20.07.22,734,PNB_H_CG,GPB_H_CG,tt.bg[voc.rt],W,,,
CG,20.07.22,736,GPB_H_CG,PMB_H_CG,ap.bg[rt],W,,,
CG,20.07.22,736,NPG_H_CG,GPV_H_CG,,,,,
CG,20.07.22,741,PVP_H_CG,NBP_H_CG,,,,,
CG,20.07.22,742,NBw_H_CG,GPV_H_CG,,,,,
CG,20.07.22,743,GPB_H_CG,VNG_V_BG,,,,,
CG,20.07.22,744,NPG_H_CG,GPB_H_VG,,,,,
CG,20.07.22,745,NPG_H_CG,31,,,,,
CG,20.07.22,747,NPG_H_CG,31,,,,,
CG,20.07.22,747,NPG_H_CG,VNG_V_BG,,,,,
CG,20.07.22,748,GBP_H_CG,VNG_V_BG,,,,,
CG,20.07.22,748,GBP_H_CG,VNG_V_BG,ap[rt],W,,,
CG,20.07.22,748,NPG_H_CG,31,ap[rt]ap.bg[rt],W,,,
CG,20.07.22,751,GNG_V_BG,GPB_H_CG,ap[rt],W,,,
CG,20.07.22,753,GBP_H_CG,GPN_V_CG,,,,,
CG,20.07.22,754,GNG_V_BG,NBO_V_BG,ap[rt],W,,,
CG,20.07.22,754,GNG_V_BG,VNG_V_BG,ap.st[rt],W,,,
CG,20.07.22,756,PMP_H_CG,GNG_V_BG,st.fluff[st.rt],,,,
CG,20.07.22,756,42,PBG_H_CG,ap[rt],W,,,
CG,20.07.22,756,PBG_H_CG,31,,,,,
CG,20.07.22,756,PBG_H_CG,PVBsm_H_CG,,,,,
CG,20.07.22,803,PGP_H_CG,GPN_V_BG,ap[rt],W,,,
CG,20.07.22,818,53,PNP_H_CG,,,,,
CG,20.07.22,818,GBP_H_CG,GPN_V_BG,ap[rt],W,,,
CG,20.07.22,820,GVP_H_CG,53,,,,,
CG,20.07.22,820,GPB_H_CG,GPN_V_CG,,,,,
CG,20.07.22,823,35,PVBsm_H_CG,sg,,SEE VIDEO,,
CG,20.07.22,823,GVP_H_CG,PNB_H_CG,ap[rt],W,,,
CG,20.07.22,826,PGM_H_CG,PNP_H_CG,ap[rt],W,,,
CG,20.07.22,826,31,PNP_H_CG,ap.bg[rt],W,,,
CG,20.07.22,826,35,31,ap.st[ha],W,,,
CG,20.07.22,828,PBG_H_CG,NBw_CG,,,,,
CG,20.07.22,828,PGM_H_CG,NBw_CG,st.fluff[st.fluff.rt],,,,
CG,20.07.22,829,PGM_H_CG,GPN_V_CG,ap[rt],W,,,
CG,20.07.22,829,35,PGM_H_CG,ap.bg[rt],W,,,
CG,20.07.22,831,GPN_V_CG,PNP_H_CG,,,,,
CG,20.07.22,837,PVBN_H_CG,PNP_H_CG,,,,,
CG,20.07.22,837,NBw_CG,PVBN_H_CG,,,,,
CG,20.07.22,839,PVBsm_H_CG,31,st[rt],,,,
CG,20.07.22,743,PBG_H_CG,PNP_H_CG,,,,,
CG,20.07.22,743,PGP_H_CG,PNB_H_CG,,,,,
CG,20.07.22,743,53,PVBsm_H_CG,,,,,
CG,20.07.22,847,PBG_H_CG,BPB_H_CG,bg[rt],,,,
CG,20.07.22,847,31,BPB_H_CG,ag.bg[rt],W,,,
CG,20.07.22,847,PBG_H_CG,PVBN_H_CG,ap[rt],W,,,
CG,20.07.22,848,31,GPN_V_CG,,,,,
CG,20.07.22,848,PGM_H_CG,PMneck_CG,,,,,
CG,20.07.22,849,PGM_H_CG,GPN_V_CG,,,,,
CG,20.07.22,852,PGM_H_CG,PNP_H_CG,,,,,
CG,20.07.22,853,PVBsm_H_CG,PGP_H_CG,,,,,
CG,20.07.22,854,5,GPN_V_CG,,,,,
CG,20.07.22,854,31,53,fo<1bdl,,,,
CG,20.07.22,856,53,PBG_H_CG,ap.bg[ha],W,,,
CG,20.07.22,856,PBG_H_CG,NBw_H_CG,,,,,
CG,20.07.22,859,PMneck_CG,PBG_H_CG,ht.bg[ha],W,,,
CG,20.07.22,859,PMneck_CG,PBG_H_CG,ht.bg[ha],W,,,
CG,20.07.22,859,PGM_H_CG,PMneck_CG,ht.bg[voc.ha],W,,,
CG,20.07.22,900,53,5,,,,,
CG,20.07.22,902,BNw_H_CG,GPN_V_CG,,,,,
CG,20.07.22,902,PMneck_CG,PBG_H_CG,,,,,
CG,20.07.22,905,PMneck_CG,5,jo[onback.voc.ha],W,,,
CG,20.07.22,905,NBw_H_CG,PMneck_CG,ht.bg[voc.ha],W,,,
CG,20.07.22,907,53,MGV_V_BG,,,,,
CG,20.07.22,909,53,PBG_H_CG,,,,,
CG,20.07.22,912,PBG_H_CG,5,,,,,
CG,20.07.22,914,PMneck_CG,GMP_H_CG,,,,,
CG,20.07.22,917,BPN_H_CG,VNG_V_BG,,,,,
CG,20.07.22,922,GVP_H_CG,78,,,,,
CG,20.07.22,948,35,PVP_H_CG,,,,,
CG,20.07.22,949,PBV_H_CG,35,,,,,
CG,20.07.22,949,PBV_H_CG,PVP_H_CG,,,,,
CG,20.07.22,949,VNG_V_BG,NBP_H_CG,,,,,
CG,20.07.22,950,NPG_H_CG,PVP_H_CG,,,,,
CG,20.07.22,953,NPG_H_CG,BVP_H_CG,,,,,
CG,20.07.22,953,NPG_H_CG,PVP_H_CG,,,,,
CG,20.07.22,953,NPG_H_CG,PVP_H_CG,,,,,
CG,20.07.22,955,GPN_V_BG,BPV_H_CG,,,,,
CG,20.07.22,955,PGB_H_CG,PVP_H_CG,,,,,
CG,20.07.22,956,GPN_V_CG,GNG_H_CG,,,,,
CG,20.07.22,956,VNP_H_CG,PGB_H_CG,ap.bg[rt],W,,,
CG,20.07.22,957,78,NPG_H_CG,,,,,
CG,20.07.22,957,NPG_H_CG,BVP_H_CG,ap.bg[ha],W,,,
CG,20.07.22,1000,GPN_V_CG,VNP_H_CG,ap[rt]ap.st[st.rt],W,,,
CG,20.07.22,1000,NPG_H_CG,MPN_H_CG,,,,,
CG,20.07.22,1000,GNG_V_BG,40,,,,,
CG,20.07.22,1000,PNG_H_CG,40,,,,,
CG,20.07.22,1002,PGB_H_CG,NPG_H_CG,ht.bg[ha],W,,,
CG,20.07.22,1003,GNG_V_BG,PNB_H_CG,,,,,
CG,20.07.22,1004,GNG_V_BG,PNG_H_CG,st[st]ap[rt],,,,
BG,16.07.22,1318,ONO_V_BG,VBM_V_BG,ap.pr[foff],W,,,
BG,16.07.22,1320,OBG_V_BG,VNM_V_BG,bg[rt],,,,
BG,16.07.22,1321,BNG_V_BG,,objectplay,,STICK,,
BG,16.07.22,1321,BNG_V_BG,NVM_V_BG,,,,,
BG,16.07.22,1323,OBN_V_BG,VGV_V_BG,,,,,
BG,16.07.22,1323,VGV_V_BG,,objectplay,,STICK,,
BG,16.07.22,1323,BV_V_BG,VGV_V_BG,,,,,
BG,16.07.22,1324,OBG_V_BG,BV_V_BG,,,,,
BG,16.07.22,1325,GBN_V_BG,OMB_V_BG,ap.tp[rt]ap.bg[rt],W,,,
BG,16.07.22,1329,OBG_V_BG,OVN_V_BG,[ap.bc]st.fluff[fluff.st]st.bg[rt],L,,,
BG,16.07.22,1329,BV_V_BG,OMB_V_BG,,,,,
BG,16.07.22,1332,GVG_V_BG,VBM_V_BG,ap.tp[rt],W,,,
BG,16.07.22,1334,GBN_V_BG,48,ap.bg[rt],W,,,
BG,16.07.22,1334,O_V_BG,48,ap[ha],W,,,
BG,16.07.22,1335,OVN_V_BG,NVO_V_BG,,,,,
BG,16.07.22,1335,NVO_V_BG,BVB_V_BG,,,,,
BG,16.07.22,1335,VBM_V_BG,GVG_V_BG,bc,,,,
BG,16.07.22,1338,BVB_V_BG,,objectplay,,STICK,,
BG,16.07.22,1338,NVO_V_BG,MVM_V_BG,,,,,
BG,16.07.22,1339,NGV_V_BG,NVO_V_BG,ap.st[st.rt],W,,,
BG,16.07.22,1340,BMO_V_BG,BVB_V_BG,,,,,
BG,16.07.22,1340,NGV_V_BG,ONB_V_BG,ap.tp[rt],W,,,
BG,16.07.22,1340,NGV_V_BG,BVB_V_BG,ap[ha],W,,,
BG,16.07.22,1341,NGV_V_BG,ONB_V_BG,,,,,
BG,16.07.22,1341,BMO_V_BG,BVB_V_BG,,,,,
BG,16.07.22,1341,NGV_V_BG,BVO_V_BG,[ap]fluff[rt],L,,,
BG,16.07.22,1342,NVO_V_BG,BVB_V_BG,,,,,
BG,16.07.22,1342,NGV_V_BG,ONO_V_BG,,,,,
BG,16.07.22,1342,OVN_V_BG,MVM_V_BG,,,,,
BG,16.07.22,1342,ONO_V_BG,BVB_V_BG,,,,,
CG,20.07.22,1006,PVM_H_CG,78,,,,,
CG,20.07.22,1006,PNG_H_CG,BPV_H_CG,,,,,
CG,20.07.22,1006,PVM_H_CG,NPG_H_CG,,,,,
CG,20.07.22,1006,NPG_H_CG,BN_V_CG,,,,,
CG,20.07.22,1006,GPN_V_CG,PNG_H_CG,,,,,
CG,20.07.22,1007,GNG_V_BG,PNG_H_CG,,,,,
CG,20.07.22,1007,PVM_H_CG,PNB_H_CG,ap[rt],W,,,
CG,20.07.22,1008,PNG_H_CG,PGP_H_CG,,,,,
CG,20.07.22,1009,VNP_H_CG,40,,,,,
CG,20.07.22,1009,42,VNG_V_BG,ap[rt],W,,,
CG,20.07.22,1011,42,PNG_H_CG,,,,,
CG,20.07.22,1014,PNB_H_CG,VNG_V_BG,,,,,
CG,20.07.22,1015,11,GNG_V_BG,,,,,
CG,20.07.22,1015,GNG_V_BG,VNG_V_BG,,,,,
CG,20.07.22,1015,BPN_H_CG,GPN_V_CG,,,,,
CG,20.07.22,1024,42,VNG_V_BG,ap[rt],W,,,
CG,20.07.22,1024,PGB_H_CG,40,ap[rt],W,,,
CG,20.07.22,1024,PBV_H_CG,PGM_H_CG,ht.bg[voc.ha],W,,,
CG,20.07.22,1025,42,GNG_V_CG,ap[rt],W,,,
CG,20.07.22,1026,GPN_V_CG,PNG_H_CG,ap[ha],W,,,
CG,20.07.22,1027,BPN_H_CG,PVBsm_H_CG,,,,,
CG,20.07.22,1028,GPN_H_CG,PNG_H_CG,ap[ha],W,,,
CG,20.07.22,1029,42,PNG_H_CG,ap[rt],W,,,
CG,20.07.22,1030,40,BVP_H_CG,,,,,
BG,16.07.22,1343,BMO_V_BG,MVO_V_BG,,,,,
BG,16.07.22,1343,MVO_V_BG,BV_V_BG,ap[rt],W,,,
BG,16.07.22,1344,BMO_V_BG,ONV_V_BG,ap[rt],W,,,
BG,16.07.22,1344,BMO_V_BG,ONO_V_BG,,,,,
BG,16.07.22,1344,BMO_V_BG,MVO_V_BG,,,,,
BG,16.07.22,1349,BMO_V_BG,NGV_V_BG,,,,,
BG,16.07.22,1350,BMO_V_BG,NGV_V_BG,,,,,
BG,16.07.22,1350,NGV_V_BG,MNB_V_BG,,,,,
BG,16.07.22,1354,MVO_V_BG,VGV_V_BG,,,,,
BG,16.07.22,1355,BMO_V_BG,VGV_V_BG,,,,,
BG,16.07.22,1358,ONV_V_BG,NVO_V_BG,ap[rt],W,,,
BG,16.07.22,1359,ONV_V_BG,VM_V_BG,ap[rt],W,,,
BG,16.07.22,1401,BV_V_BG,OMB_V_BG,,,,,
BG,16.07.22,1401,BMO_V_BG,ONO_V_BG,,,,,
BG,16.07.22,1402,BMO_V_BG,ONB_V_BG,ap.st[rt],W,,,
BG,16.07.22,1407,MNB_V_BG,BNG_V_BG,,,,,
BG,16.07.22,1409,BMO_V_BG,OG_V_BG,fa[foff],W,,,
BG,16.07.22,1412,BGO_V_BG,BMO_V_BG,fo<1bdl,,,,
BG,16.07.22,1412,BMO_V_BG,BGO_V_BG,ap.dis[rt],W,,,
BG,16.07.22,1413,BMO_V_BG,ONB_V_BG,ap.bg[rt],W,,,
BG,16.07.22,1414,BVG_V_BG,ONB_V_BG,,,,,
BG,16.07.22,1414,BMO_V_BG,BVG_V_BG,,,,,
BG,16.07.22,1414,BVG_V_BG,VGV_V_BG,,,,,
BG,16.07.22,1417,BVG_V_BG,,objectplay,,STICK,,
BG,16.07.22,1418,BVG_V_BG,NVO_V_BG,tt.ht.bg[ha],W,,,
BG,16.07.22,1419,ONB_V_BG,NVM_V_BG,ap.bg[rt],W,,,
BG,16.07.22,1422,NO_V_BG,NVM_V_BG,,,,,
BG,16.07.22,1428,OVG1_V_BG,OBG_V_BG,,,,,
BG,16.07.22,1429,VOB_V_BG,52,,,,,
BG,16.07.22,1430,OVG1_V_BG,VOB_V_BG,,,,,
BG,16.07.22,1430,OVG1_V_BG,VOB_V_BG,,,,,
BG,16.07.22,1431,143,48,ap[rt],W,,,
BG,16.07.22,1431,VOB_V_BG,48,,,,,
BG,16.07.22,1431,VOB_V_BG,143,,,,,
BG,16.07.22,1433,NBG_V_BG,GBN_V_BG,ap[rt],W,,,
BG,16.07.22,1433,OBG_V_BG,GBN_V_BG,,,,,
BG,16.07.22,1437,143,NBG_V_BG,ap.sg[pr]pr[aupr]sg[pr],W,,y,
BG,16.07.22,1437,VOB_V_BG,GBN_V_BG,ap[pr],W,,,
BG,16.07.22,1440,NBG_V_BG,VOB_V_BG,bg[rt],,,,
BG,16.07.22,1441,GBN_V_BG,OVO_V_BG,,,,,
BG,16.07.22,1441,GBN_V_BG,143,,,,,
BG,16.07.22,1441,VOB_V_BG,143,ap[rt],W,,,
BG,16.07.22,1442,GBN_V_BG,143,,,,,
BG,16.07.22,1442,OVN_V_BG,OVO_V_BG,,,,,
BG,16.07.22,1446,OVN_V_BG,GBN_V_BG,st.fluff[st.fluff]ht.bg[ha],,,,
BG,16.07.22,1447,OG_V_BG,OVN_V_BG,,,,,
BG,16.07.22,1447,GBN_V_BG,OGB_V_BG,,,,,
BG,16.07.22,1448,GBN_V_BG,VGV_V_BG,,,,,
BG,16.07.22,1448,NBG_V_BG,VGV_V_BG,,,,,
BG,16.07.22,1449,BVB_V_BG,OMB_V_BG,,,,,
BG,16.07.22,1449,BVB_V_BG,OMB_V_BG,ht.bg[voc.ha]ht.bg[ha],W,,,
BG,16.07.22,1452,BGO_V_BG,OVN_V_BG,,,,,
BG,16.07.22,1452,BVG_V_BG,GNO_V_BG,,,,,
BG,16.07.22,1453,BGO_V_BG,GBN_V_BG,[ap.bitail]tt.ap[rt],L,,,
BG,16.07.22,1453,BVG_V_BG,,objectplay,,STICK,,
BG,16.07.22,1454,VGO_V_BG,BVB_V_BG,bg[ha],,,,
BG,16.07.22,1455,BGO_V_BG,,objectplay,,STICK,,
BG,16.07.22,1456,BVB_V_BG,OMB_V_BG,,,,,
BG,16.07.22,1457,BGO_V_BG,GMB_V_BG,,,,,
BG,16.07.22,1457,VGV_V_BG,VGO_V_BG,,,,,
BG,16.07.22,1459,VGV_V_BG,OGB_V_BG,,,,,
BG,16.07.22,1500,VGV_V_BG,,objectplay,,STICK,,
BG,16.07.22,1501,BGO_V_BG,VGV_V_BG,,,,,
BG,16.07.22,1501,BGO_V_BG,,objectplay,,STICK,,
BG,16.07.22,1501,BVB_V_BG,,objectplay,,STICK,,
BG,16.07.22,1502,BGO_V_BG,VGV_V_BG,ap[ha],W,,,
BG,16.07.22,1502,GBN_V_BG,OGB_V_BG,ap.fluff.st[rt],W,,,
BG,16.07.22,1504,BGO_V_BG,GVB_V_BG,,,,,
BG,16.07.22,1508,GVB_V_BG,ONO_V_BG,,,,,
BG,16.07.22,1508,VGV_V_BG,OVN_V_BG,,,,,
BG,16.07.22,1509,VGO_V_BG,BVB_V_BG,bg[voc.ha],,,,
BG,16.07.22,1509,VGV_V_BG,ONB_V_BG,jo[voc.ha],W,,,
BG,16.07.22,1510,VGV_V_BG,OMB_V_BG,,,,,
BG,16.07.22,1510,VGV_V_BG,,objectplay,,STICK,,
BG,16.07.22,1511,VGV_V_BG,VGO_V_BG,ap.cd[rt],W,,,
BG,16.07.22,1511,ONO_V_BG,OGB_V_BG,,,,,
BG,16.07.22,1512,VGO_V_BG,VM_V_BG,,,,,
BG,16.07.22,1513,VGO_V_BG,BVB_V_BG,,,,,
BG,16.07.22,1513,BGO_V_BG,VOB_V_BG,,,,,
BG,16.07.22,1513,BGO_V_BG,VOB_V_BG,,,,,
BG,16.07.22,1513,BGO_V_BG,GBN_V_BG,,,,,
BG,16.07.22,1514,BGO_V_BG,OVO_V_BG,,,,,
BG,16.07.22,1514,VGO_V_BG,MG_V_BG,,,,,
BG,16.07.22,1515,VGO_V_BG,VM_V_BG,,,,,
BG,16.07.22,1517,OG_V_BG,OVN_V_BG,,,,,
BG,16.07.22,1519,OG_V_BG,OVO_V_BG,,,,,
BG,16.07.22,1519,OG_V_BG,GBN_V_BG,,,,,
BG,16.07.22,1519,OVO_V_BG,48,,,,,
BG,16.07.22,1520,BVB_V_BG,,objectplay,,STICK,,
BG,16.07.22,1522,OG_V_BG,NGN_V_BG,ap.bg[rt],W,,,
BG,16.07.22,1523,BGO_V_BG,BVB_V_BG,,,,,
BG,16.07.22,1526,NBG_V_BG,OG_V_BG,,,,,
BG,16.07.22,1526,OG_V_BG,ONO_V_BG,,,,,
BG,16.07.22,1526,NBG_V_BG,ONO_V_BG,,,,,
BG,16.07.22,1526,OVO_V_BG,143,,,,,
BG,16.07.22,1526,OG_V_BG,OGB_V_BG,,,,,
BG,16.07.22,1526,OG_V_BG,OVO_V_BG,,,,,
BG,16.07.22,1528,143,NBV_V_BG,[ap]bg.ap[rt],L,,,
BG,16.07.22,1529,OVO_V_BG,OMB_V_BG,,,,,
BG,16.07.22,1529,NBG_V_BG,OG_V_BG,fa[foff],W,,,
BG,16.07.22,1530,OG_V_BG,OMB_V_BG,ap.bg[rt],W,,,
BG,16.07.22,1530,OG_V_BG,BGO_V_BG,ap.bg[rt],W,,,
BG,16.07.22,1532,143,OVO_V_BG,fluff[fluff]fluff.scr.ap.bg[rt],,,,
BG,16.07.22,1533,OG_V_BG,OMB_V_BG,,,,,
BG,16.07.22,1533,OG_V_BG,NBV_V_BG,,,,,
BG,16.07.22,1537,OBN_V_BG,VGO_V_BG,ap.ps[pr],W,,Y,
BG,16.07.22,1537,BGO_V_BG,VOB_V_BG,,,,,
BG,16.07.22,1538,OBN_V_BG,VM_V_BG,fo<1bdl,,,,
BG,16.07.22,1538,OGB_V_BG,OMB_V_BG,,,,,
BG,16.07.22,1538,BGO_V_BG,OMB_V_BG,ap.ht[ha],W,,,
BG,16.07.22,1539,BGO_V_BG,OVO_V_BG,ht.bitail[voc.ha],W,,,
BG,16.07.22,1539,OG_V_BG,OGB_V_BG,,,,,
BG,16.07.22,1539,OG_V_BG,VGO_V_BG,,,,,
BG,16.07.22,1539,BGO_V_BG,GBN_V_BG,,,,,
BG,16.07.22,1540,OBN_V_BG,VM_V_BG,pr,,,,
BG,16.07.22,1540,OGB_V_BG,BVB_V_BG,,,,,
BG,16.07.22,1540,BGO_V_BG,VOB_V_BG,,,,,
BG,16.07.22,1541,BGO_V_BG,OMB_V_BG,,,,,
BG,16.07.22,1541,BGO_V_BG,VOB_V_BG,,,,,
BG,16.07.22,1541,BGO_V_BG,BVB_V_BG,,,,,
BG,16.07.22,1542,GBO_V_BG,OMB_V_BG,,,,,
BG,16.07.22,1552,OBMO_V_BG,48,ht.bg[ha],W,,,
BG,16.07.22,1552,OBMO_V_BG,48,,,,,
BG,16.07.22,1553,OBMO_V_BG,ONG_V_BG,,,,,
BG,16.07.22,1553,OBMO_V_BG,ONO_V_BG,ht.bg[voc.ha],W,,,
BG,16.07.22,1553,BGO_V_BG,ONG_V_BG,,,,,
BG,16.07.22,1555,BO_V_BG,ONG_V_BG,ht[ha],W,,,
BG,16.07.22,1555,OVO_V_BG,48,,,,,
BG,16.07.22,1555,OBMO_V_BG,OBG_V_BG,,,,,
BG,16.07.22,1558,OVO_V_BG,BO_V_BG,,,,,
BG,16.07.22,1558,NM_V_BG,OBG_V_BG,st[st.rt],,,,
BG,16.07.22,1558,BGO_V_BG,ONG_V_BG,ap.bg[voc.rt],W,,,
BG,16.07.22,1602,OBG_V_BG,BGO_V_BG,,,,,
BG,16.07.22,1602,OBMO_V_BG,ONG_V_BG,,,,,
BG,16.07.22,1602,OBG_V_BG,BO_V_BG,,,,,
BG,16.07.22,1602,OBGO_V_BG,ONO_V_BG,,,,,
BG,16.07.22,1604,NM_V_BG,BO_V_BG,,,,,
BG,16.07.22,1605,NM_V_BG,OBG_V_BG,st[st]bg[rt],,,,
BG,16.07.22,1606,BO_V_BG,OVO_V_BG,,,,,
BG,16.07.22,1606,MN_V_BG,OBG_V_BG,tt[ha],W,,,
BG,16.07.22,1607,OBG_V_BG,BGO_V_BG,ap[rt],W,,,
BG,16.07.22,1609,OBG_V_BG,BGO_V_BG,,,,,
BG,16.07.22,1609,OBG_V_BG,ONO_V_BG,,,,,
BG,16.07.22,1610,MN_V_BG,BO_V_BG,ap.bg[rt],W,,,
BG,16.07.22,1610,MN_V_BG,ONO_V_BG,ap[rt],W,,,
BG,16.07.22,1611,OBG_V_BG,48,bg[ha],,,,
BG,16.07.22,1611,OBMO_V_BG,BGO_V_BG,ap.bg[rt],W,,,
BG,16.07.22,1612,OBMO_V_BG,BGO_V_BG,jo[voc.ha],W,,,
BG,16.07.22,1612,OBG_V_BG,BGO_V_BG,ap.fluff.st[rt],W,,,
BG,16.07.22,1613,OBG_V_BG,BO_V_BG,ap.bt[rt],W,,,
BG,16.07.22,1615,MN_V_BG,BGO_V_BG,ap[rt],W,,,
BG,15.07.22,1332,BVG_V_BG,NOB_V_BG,,,,,
BG,15.07.22,1333,NOG_V_BG,BOV_V_BG,,,,,
BG,15.07.22,1334,OG_V_BG,NOG_V_BG,,,,,
BG,15.07.22,1338,OV2_V_BG,BPV_H_CG,,,,,
BG,15.07.22,1340,NOG_V_BG,BPV_H_CG,,,,,
BG,15.07.22,1353,OG_V_BG,MON_V_BG,,,,,
BG,15.07.22,1354,GVB_V_BG,BGO_V_BG,,,,,
BG,15.07.22,1355,OG_V_BG,GVB_V_BG,,,,,
BG,15.07.22,1355,OG_V_BG,BVG_V_BG,,,,,
BG,15.07.22,,BGO_V_BG,NOG_V_BG,,,,,
BG,15.07.22,1359,GVB_V_BG,OVG2_V_BG,ap.bitail[voc.rt],W,,,
BG,15.07.22,1359,GVB_V_BG,GBV_V_BG,,,,,
BG,15.07.22,1359,MGB_V_BG,OVG2_V_BG,[ap.bitail]tt.ht[ha],L,,,
BG,15.07.22,1400,MBG_V_BG,105,,,,,
BG,15.07.22,1400,BNM_V_BG,MON_V_BG,,,,,
BG,15.07.22,1407,12,OM_V_BG,,,,,
BG,15.07.22,1408,MOB_V_BG,NGB_V_BG,,,,,
BG,15.07.22,1408,12,MOB_V_BG,ht.bg[voc.ha],,,,
BG,15.07.22,1409,GVG_V_BG,MPB_V_BG,pr.ps[pr.ps]pr.ps[pr.rt],,,Y,
BG,15.07.22,1409,12,PMB_H_CG,,,,,
BG,15.07.22,1409,12,MBG_V_BG,,,,,
BG,15.07.22,1410,12,MOB_V_BG,ap.tp[rt],W,,,
BG,15.07.22,1411,MOB_V_BG,NVO_V_BG,,,,,
BG,15.07.22,1413,GMV_V_BG,PMB_H_CG,,,,,
BG,15.07.22,1413,OGB_V_BG,VGV_V_BG,,,,,
BG,15.07.22,1413,12,OGB_V_BG,,,,,
CG,17.07.22,730,PVBN_H_CG,MPN_H_CG,,,,,
CG,17.07.22,731,53,78,ap.dis[rt],W,,,
CG,17.07.22,731,11,53,ap.dis[rt],W,,,
CG,17.07.22,732,11,53,ap.dis[rt],W,,,
CG,17.07.22,732,78,PVBN_H_CG,,,,,
CG,17.07.22,735,31,53,fo<1bdl,,,,
CG,17.07.22,735,PBV_H_CG,PNG_H_CG,,,,,
CG,17.07.22,735,GVP_H_CG,PNG_H_CG,ap.bg[rt],W,,,
CG,17.07.22,736,PGP_H_CG,31,ap.bg[ha],W,,,
CG,17.07.22,737,GVP_H_CG,PVBN_H_CG,,,,,
CG,17.07.22,738,PNG_H_CG,40,ap.dis[rt],W,,,
CG,17.07.22,738,GVP_H_CG,PBV_H_CG,,,,,
CG,17.07.22,739,BPN_H_CG,PNB_H_CG,,,,,
CG,17.07.22,740,GVP_H_CG,PBV_H_CG,,,,,
CG,17.07.22,743,31,GPN_V_CG,,,,,
CG,17.07.22,745,PNG_H_CG,31,,,,,
